company_id,period_start,period_end,fiscal_year,fiscal_period,filing_form,filed_date,revenue,operating_income,net_income,rd_expense,income_tax,assets,liabilities,equity,cash,inventory,current_assets,current_liabilities,long_term_debt,operating_cash_flow,investing_cash_flow,financing_cash_flow,capital_expenditure,dividends_paid,ticker,company_name,sector,country,industry,exchange,operating_margin,net_profit_margin
34,2008-01-01,2008-12-31,2010,FY,10-K,,,,8104000000.0,,1645000000.0,,,,2122000000.0,,,,,18238000000.0,-12835000000.0,-6560000000.0,1701000000.0,,PFE,Pfizer Inc.,Healthcare,USA,Pharmaceuticals,NYSE,,
34,2009-01-01,2009-12-31,2011,FY,10-K,,,,8635000000.0,,2145000000.0,,,,1978000000.0,,,,,16587000000.0,-31272000000.0,14481000000.0,1205000000.0,,PFE,Pfizer Inc.,Healthcare,USA,Pharmaceuticals,NYSE,,
34,2010-01-01,2010-12-31,2012,FY,10-K,,,,8257000000.0,,1153000000.0,,,,1735000000.0,,,,,11454000000.0,-492000000.0,-11174000000.0,1513000000.0,,PFE,Pfizer Inc.,Healthcare,USA,Pharmaceuticals,NYSE,,
34,2011-01-01,2011-12-31,2013,FY,10-K,,,,10009000000.0,,3621000000.0,,,,3182000000.0,,,,,20240000000.0,1843000000.0,-20607000000.0,1660000000.0,,PFE,Pfizer Inc.,Healthcare,USA,Pharmaceuticals,NYSE,,
34,2012-01-01,2012-12-31,2014,FY,10-K,,,,14570000000.0,,2221000000.0,,,,10081000000.0,,,,,16746000000.0,6154000000.0,-15999000000.0,1327000000.0,,PFE,Pfizer Inc.,Healthcare,USA,Pharmaceuticals,NYSE,,
34,2013-01-01,2013-12-31,2015,FY,10-K,,,,22003000000.0,,4306000000.0,,,,2183000000.0,,,,,17684000000.0,-10544000000.0,-14975000000.0,1206000000.0,,PFE,Pfizer Inc.,Healthcare,USA,Pharmaceuticals,NYSE,,
34,2014-01-01,2014-12-31,2016,FY,10-K,,,,9135000000.0,,3120000000.0,,,,3343000000.0,,,,,17084000000.0,-5654000000.0,-10187000000.0,1199000000.0,,PFE,Pfizer Inc.,Healthcare,USA,Pharmaceuticals,NYSE,,
34,2015-01-01,2015-12-31,2017,FY,10-K,,,,6960000000.0,,1990000000.0,,,,3641000000.0,,,,,14688000000.0,-2980000000.0,-10409000000.0,1397000000.0,,PFE,Pfizer Inc.,Healthcare,USA,Pharmaceuticals,NYSE,,
34,2016-01-01,2016-12-31,2018,FY,10-K,,52824000000.0,,7215000000.0,,1123000000.0,171615000000.0,111776000000.0,59544000000.0,2595000000.0,6783000000.0,38949000000.0,31115000000.0,31398000000.0,16192000000.0,-7791000000.0,-9228000000.0,1823000000.0,,PFE,Pfizer Inc.,Healthcare,USA,Pharmaceuticals,NYSE,,0.13658564288959563
34,2017-01-01,2017-12-31,2019,FY,10-K,,52546000000.0,,21308000000.0,,-9049000000.0,171797000000.0,100141000000.0,71308000000.0,1342000000.0,7578000000.0,41141000000.0,30427000000.0,33538000000.0,16802000000.0,-4740000000.0,-13350000000.0,1956000000.0,,PFE,Pfizer Inc.,Healthcare,USA,Pharmaceuticals,NYSE,,0.4055113614737563
34,2018-01-01,2018-12-31,2020,FY,10-K,,40825000000.0,,11153000000.0,,-266000000.0,159422000000.0,95664000000.0,63407000000.0,1139000000.0,7508000000.0,49926000000.0,31858000000.0,32909000000.0,15827000000.0,4525000000.0,-20441000000.0,1984000000.0,,PFE,Pfizer Inc.,Healthcare,USA,Pharmaceuticals,NYSE,,0.2731904470300061
34,2019-01-01,2019-12-31,2021,FY,10-K,,40905000000.0,,16026000000.0,,583000000.0,167594000000.0,104148000000.0,63143000000.0,1121000000.0,7068000000.0,32803000000.0,37304000000.0,35955000000.0,12588000000.0,-3945000000.0,-8485000000.0,2046000000.0,,PFE,Pfizer Inc.,Healthcare,USA,Pharmaceuticals,NYSE,,0.3917858452511918
34,2020-01-01,2020-12-31,2022,FY,10-K,,,,9159000000.0,,370000000.0,154229000000.0,90756000000.0,63238000000.0,1786000000.0,8020000000.0,35067000000.0,25920000000.0,37133000000.0,14403000000.0,-4271000000.0,-9649000000.0,2226000000.0,,PFE,Pfizer Inc.,Healthcare,USA,Pharmaceuticals,NYSE,,
34,2021-01-01,2021-12-31,2023,FY,10-K,,73636000000.0,,21979000000.0,,1852000000.0,181476000000.0,104013000000.0,77201000000.0,1944000000.0,9059000000.0,59693000000.0,42671000000.0,36195000000.0,32580000000.0,-22546000000.0,-9816000000.0,2711000000.0,,PFE,Pfizer Inc.,Healthcare,USA,Pharmaceuticals,NYSE,,0.29848172089738717
34,2022-01-01,2022-12-31,2024,FY,10-K,,,,31372000000.0,,3328000000.0,197205000000.0,101288000000.0,95661000000.0,416000000.0,8981000000.0,51259000000.0,42138000000.0,32884000000.0,29267000000.0,-15783000000.0,-14834000000.0,3236000000.0,,PFE,Pfizer Inc.,Healthcare,USA,Pharmaceuticals,NYSE,,
34,2023-01-01,2023-12-31,2023,FY,10-K,,50914000000.0,,,,,226501000000.0,137213000000.0,89014000000.0,2853000000.0,10189000000.0,43333000000.0,47794000000.0,61538000000.0,8700000000.0,-32278000000.0,26066000000.0,3907000000.0,,PFE,Pfizer Inc.,Healthcare,USA,Pharmaceuticals,NYSE,,
34,2024-01-01,2024-12-31,2025,FY,10-K,,,,8031000000.0,,-28000000.0,213396000000.0,124899000000.0,88203000000.0,1043000000.0,10851000000.0,50358000000.0,42995000000.0,57405000000.0,12744000000.0,2652000000.0,-17140000000.0,2909000000.0,,PFE,Pfizer Inc.,Healthcare,USA,Pharmaceuticals,NYSE,,
34,2025-01-01,2025-12-31,2025,FY,10-K,,,,7771000000.0,,-266000000.0,,,,,,,,,11704000000.0,-1351000000.0,-10304000000.0,2629000000.0,,PFE,Pfizer Inc.,Healthcare,USA,Pharmaceuticals,NYSE,,
35,2007-01-01,2007-12-31,2009,FY,10-K,,,,3275400000.0,4882800000.0,95300000.0,,,,5336000000.0,,,,,6999200000.0,-2810000000.0,-4866100000.0,,,MRK,Merck & Co. Inc.,Healthcare,USA,Pharmaceuticals,NYSE,,
35,2008-01-01,2008-12-31,2010,FY,10-K,,,,7808000000.0,4805000000.0,1999000000.0,,,,4368000000.0,,,,,6572000000.0,-1834000000.0,-5523000000.0,,,MRK,Merck & Co. Inc.,Healthcare,USA,Pharmaceuticals,NYSE,,
35,2009-01-01,2009-12-31,2011,FY,10-K,,,,12899000000.0,5845000000.0,2268000000.0,,,,9311000000.0,,,,,3392000000.0,3156000000.0,-1638000000.0,,,MRK,Merck & Co. Inc.,Healthcare,USA,Pharmaceuticals,NYSE,,
35,2010-01-01,2010-12-31,2012,FY,10-K,,,,861000000.0,11111000000.0,671000000.0,,,,10900000000.0,,,,,10822000000.0,-3497000000.0,-5441000000.0,,,MRK,Merck & Co. Inc.,Healthcare,USA,Pharmaceuticals,NYSE,,
35,2011-01-01,2011-12-31,2013,FY,10-K,,,,6272000000.0,8467000000.0,942000000.0,,,,13531000000.0,,,,,12383000000.0,-2890000000.0,-6904000000.0,,,MRK,Merck & Co. Inc.,Healthcare,USA,Pharmaceuticals,NYSE,,
35,2012-01-01,2012-12-31,2014,FY,10-K,,,,6168000000.0,8168000000.0,2440000000.0,,,,13451000000.0,,,,,10022000000.0,-6805000000.0,-3267000000.0,,,MRK,Merck & Co. Inc.,Healthcare,USA,Pharmaceuticals,NYSE,,
35,2013-01-01,2013-12-31,2015,FY,10-K,,,,4404000000.0,7503000000.0,1028000000.0,,,,15621000000.0,,,,,11654000000.0,-3148000000.0,-5990000000.0,,,MRK,Merck & Co. Inc.,Healthcare,USA,Pharmaceuticals,NYSE,,
35,2014-01-01,2014-12-31,2016,FY,10-K,,,,11920000000.0,7180000000.0,5349000000.0,,,,7441000000.0,,,,,7989000000.0,-374000000.0,-15242000000.0,,,MRK,Merck & Co. Inc.,Healthcare,USA,Pharmaceuticals,NYSE,,
35,2015-01-01,2015-12-31,2017,FY,10-K,,,,4442000000.0,6704000000.0,942000000.0,,,,8524000000.0,,,,,12538000000.0,-4758000000.0,-5387000000.0,,,MRK,Merck & Co. Inc.,Healthcare,USA,Pharmaceuticals,NYSE,,
35,2016-01-01,2016-12-31,2018,FY,10-K,,,,3920000000.0,10261000000.0,718000000.0,95377000000.0,,40088000000.0,6515000000.0,4866000000.0,30614000000.0,17204000000.0,24274000000.0,10376000000.0,-3210000000.0,-9044000000.0,,,MRK,Merck & Co. Inc.,Healthcare,USA,Pharmaceuticals,NYSE,,
35,2017-01-01,2017-12-31,2019,FY,10-K,,,,2394000000.0,10339000000.0,4103000000.0,87872000000.0,,34336000000.0,6092000000.0,5096000000.0,24766000000.0,18614000000.0,21353000000.0,6451000000.0,2679000000.0,-10006000000.0,,,MRK,Merck & Co. Inc.,Healthcare,USA,Pharmaceuticals,NYSE,,
35,2018-01-01,2018-12-31,2020,FY,10-K,,,,6220000000.0,9752000000.0,2508000000.0,82637000000.0,,26701000000.0,7965000000.0,5440000000.0,25875000000.0,22206000000.0,19806000000.0,10922000000.0,4314000000.0,-13160000000.0,,,MRK,Merck & Co. Inc.,Healthcare,USA,Pharmaceuticals,NYSE,,
35,2019-01-01,2019-12-31,2021,FY,10-K,,,,9843000000.0,9724000000.0,1565000000.0,84397000000.0,,25907000000.0,9676000000.0,5978000000.0,27483000000.0,22220000000.0,22736000000.0,13440000000.0,-2629000000.0,-8861000000.0,,,MRK,Merck & Co. Inc.,Healthcare,USA,Pharmaceuticals,NYSE,,
35,2020-01-01,2020-12-31,2022,FY,10-K,,,,7067000000.0,13397000000.0,1340000000.0,91588000000.0,,25317000000.0,8050000000.0,5554000000.0,27764000000.0,27327000000.0,25360000000.0,10253000000.0,-9443000000.0,-2832000000.0,,,MRK,Merck & Co. Inc.,Healthcare,USA,Pharmaceuticals,NYSE,,
35,2021-01-01,2021-12-31,2023,FY,10-K,,,,,12245000000.0,1521000000.0,105694000000.0,,38184000000.0,8096000000.0,5953000000.0,30266000000.0,23872000000.0,30690000000.0,,,,4448000000.0,,MRK,Merck & Co. Inc.,Healthcare,USA,Pharmaceuticals,NYSE,,
35,2022-01-01,2022-12-31,2024,FY,10-K,,,,,13548000000.0,1918000000.0,109160000000.0,,45991000000.0,12694000000.0,5911000000.0,35722000000.0,24239000000.0,28745000000.0,19095000000.0,-4960000000.0,-9119000000.0,4388000000.0,,MRK,Merck & Co. Inc.,Healthcare,USA,Pharmaceuticals,NYSE,,
35,2023-01-01,2023-12-31,2025,FY,10-K,,,,,30531000000.0,1512000000.0,106675000000.0,,37581000000.0,6841000000.0,6358000000.0,32168000000.0,25694000000.0,33683000000.0,13006000000.0,-14083000000.0,-4810000000.0,3863000000.0,,MRK,Merck & Co. Inc.,Healthcare,USA,Pharmaceuticals,NYSE,,
35,2024-01-01,2024-12-31,2025,FY,10-K,,,,,17938000000.0,2803000000.0,117106000000.0,,46313000000.0,13242000000.0,6109000000.0,38782000000.0,28420000000.0,34462000000.0,21468000000.0,-7734000000.0,-7032000000.0,3372000000.0,,MRK,Merck & Co. Inc.,Healthcare,USA,Pharmaceuticals,NYSE,,
35,2025-01-01,2025-12-31,2025,FY,10-K,,,,,15789000000.0,2804000000.0,,,,,,,,,16472000000.0,-13741000000.0,-1922000000.0,4112000000.0,,MRK,Merck & Co. Inc.,Healthcare,USA,Pharmaceuticals,NYSE,,
36,2007-01-01,2007-12-31,2009,FY,10-K,,,,2953000000.0,3486700000.0,923800000.0,,,,3220500000.0,,,,,5154500000.0,-4328100000.0,-844900000.0,,1853600000.0,LLY,Eli Lilly and Company,Healthcare,USA,Pharmaceuticals,NYSE,,
36,2008-01-01,2008-12-31,2010,FY,10-K,,,,-2071900000.0,3840900000.0,764300000.0,,,,5496700000.0,,,,,7295600000.0,-7268800000.0,2346000000.0,,2056700000.0,LLY,Eli Lilly and Company,Healthcare,USA,Pharmaceuticals,NYSE,,
36,2009-01-01,2009-12-31,2011,FY,10-K,,,,4328800000.0,4326500000.0,1029000000.0,,,,4462900000.0,,,,,4335500000.0,142800000.0,-5533700000.0,,2152100000.0,LLY,Eli Lilly and Company,Healthcare,USA,Pharmaceuticals,NYSE,,
36,2010-01-01,2010-12-31,2012,FY,10-K,,,,5069500000.0,4884200000.0,1455700000.0,,,12420300000.0,5993200000.0,,,,,6856800000.0,-3159800000.0,-2021900000.0,,2165300000.0,LLY,Eli Lilly and Company,Healthcare,USA,Pharmaceuticals,NYSE,,
36,2011-01-01,2011-12-31,2013,FY,10-K,,,,4347700000.0,5020800000.0,1001800000.0,,,13541700000.0,5922500000.0,,,,,7234500000.0,-4824400000.0,-2369900000.0,,2180100000.0,LLY,Eli Lilly and Company,Healthcare,USA,Pharmaceuticals,NYSE,,
36,2012-01-01,2012-12-31,2014,FY,10-K,,,,4088600000.0,5278100000.0,1319600000.0,,,14765200000.0,4018800000.0,,,,,5304800000.0,-2832800000.0,-4419600000.0,,2187400000.0,LLY,Eli Lilly and Company,Healthcare,USA,Pharmaceuticals,NYSE,,
36,2013-01-01,2013-12-31,2015,FY,10-K,,,,4684800000.0,5531300000.0,1204500000.0,,,17631400000.0,3830200000.0,,,,,5735000000.0,-2072800000.0,-3829300000.0,,2120700000.0,LLY,Eli Lilly and Company,Healthcare,USA,Pharmaceuticals,NYSE,,
36,2014-01-01,2014-12-31,2016,FY,10-K,,,,2390500000.0,4733600000.0,609800000.0,,,15373200000.0,3871600000.0,,,,,4458400000.0,-3909100000.0,-166400000.0,,2101200000.0,LLY,Eli Lilly and Company,Healthcare,USA,Pharmaceuticals,NYSE,,
36,2015-01-01,2015-12-31,2017,FY,10-K,,,,2408400000.0,4796400000.0,381600000.0,,,,3666400000.0,,,,,2964600000.0,26800000.0,-3111000000.0,,2127300000.0,LLY,Eli Lilly and Company,Healthcare,USA,Pharmaceuticals,NYSE,,
36,2017-01-01,2017-12-31,2019,FY,10-K,,,,-204100000.0,5096200000.0,2391200000.0,,,,,,,,,5615600000.0,-3783600000.0,142600000.0,,2192100000.0,LLY,Eli Lilly and Company,Healthcare,USA,Pharmaceuticals,NYSE,,
36,2018-01-01,2018-12-31,2020,FY,10-K,,,,3232000000.0,5051200000.0,529500000.0,43908400000.0,,9828700000.0,7320700000.0,3098100000.0,20549600000.0,11888100000.0,9196400000.0,5524500000.0,1906000000.0,-5904900000.0,,2311800000.0,LLY,Eli Lilly and Company,Healthcare,USA,Pharmaceuticals,NYSE,,
36,2019-01-01,2019-12-31,2021,FY,10-K,,,,8318400000.0,5595000000.0,628000000.0,39286100000.0,,2606900000.0,2337500000.0,3190700000.0,13709600000.0,11775200000.0,13817900000.0,4836600000.0,-8082900000.0,-2324500000.0,,2409800000.0,LLY,Eli Lilly and Company,Healthcare,USA,Pharmaceuticals,NYSE,,
36,2020-01-01,2020-12-31,2022,FY,10-K,,,,6193700000.0,5976300000.0,1036200000.0,46633100000.0,,5641600000.0,3657100000.0,3980300000.0,17462100000.0,12481600000.0,16586600000.0,6499600000.0,-2258900000.0,-3137100000.0,,2687100000.0,LLY,Eli Lilly and Company,Healthcare,USA,Pharmaceuticals,NYSE,,
36,2021-01-01,2021-12-31,2022,FY,10-K,,,,,6930700000.0,,48806000000.0,,8979200000.0,3818500000.0,3886000000.0,18452400000.0,15052700000.0,15346400000.0,7365900000.0,-2867500000.0,-4131300000.0,,3086800000.0,LLY,Eli Lilly and Company,Healthcare,USA,Pharmaceuticals,NYSE,,
36,2022-01-01,2022-12-31,2024,FY,10-K,,,,6244800000.0,,561600000.0,49489800000.0,,10649800000.0,2067000000.0,4309700000.0,18034500000.0,17138200000.0,14737500000.0,7585700000.0,-3762900000.0,-5406700000.0,,3535800000.0,LLY,Eli Lilly and Company,Healthcare,USA,Pharmaceuticals,NYSE,,
36,2023-01-01,2023-12-31,2025,FY,10-K,,,,5240000000.0,,1314000000.0,64006300000.0,,10771900000.0,2818600000.0,5772800000.0,25727000000.0,27293200000.0,18320800000.0,4240000000.0,-7153000000.0,3496000000.0,,4069000000.0,LLY,Eli Lilly and Company,Healthcare,USA,Pharmaceuticals,NYSE,,
36,2024-01-01,2024-12-31,2025,FY,10-K,,,,10590000000.0,,2090000000.0,78715000000.0,,14272000000.0,3268000000.0,7589000000.0,32740000000.0,28376000000.0,28527000000.0,8818000000.0,-9302000000.0,1230000000.0,,4680000000.0,LLY,Eli Lilly and Company,Healthcare,USA,Pharmaceuticals,NYSE,,
36,2025-01-01,2025-12-31,2025,FY,10-K,,,,20640000000.0,,5091000000.0,,,,,,,,,16813000000.0,-10972000000.0,-2213000000.0,,5384000000.0,LLY,Eli Lilly and Company,Healthcare,USA,Pharmaceuticals,NYSE,,
37,2011-01-01,2011-12-31,2013,FY,10-K,,,3620000000.0,,,235000000.0,,,,27000000.0,,,,,,,,356000000.0,,ABBV,AbbVie Inc.,Healthcare,USA,Pharmaceuticals,NYSE,,
37,2012-01-01,2012-12-31,2014,FY,10-K,,,5817000000.0,,,450000000.0,,,,5901000000.0,,,,,,,,333000000.0,,ABBV,AbbVie Inc.,Healthcare,USA,Pharmaceuticals,NYSE,,
37,2013-01-01,2013-12-31,2015,FY,10-K,,,5664000000.0,,,1204000000.0,,,4492000000.0,9595000000.0,,,,,,,,491000000.0,2555000000.0,ABBV,AbbVie Inc.,Healthcare,USA,Pharmaceuticals,NYSE,,
37,2014-01-01,2014-12-31,2016,FY,10-K,,,3411000000.0,1774000000.0,,595000000.0,,,1742000000.0,8348000000.0,,,,,,,,612000000.0,2661000000.0,ABBV,AbbVie Inc.,Healthcare,USA,Pharmaceuticals,NYSE,,
37,2015-01-01,2015-12-31,2017,FY,10-K,,,7537000000.0,5144000000.0,,1501000000.0,,,3945000000.0,8399000000.0,,,,,,,,532000000.0,3294000000.0,ABBV,AbbVie Inc.,Healthcare,USA,Pharmaceuticals,NYSE,,
37,2016-01-01,2016-12-31,2018,FY,10-K,,25638000000.0,9340000000.0,5953000000.0,,1931000000.0,,,4636000000.0,5100000000.0,,,,,,,-3928000000.0,479000000.0,3717000000.0,ABBV,AbbVie Inc.,Healthcare,USA,Pharmaceuticals,NYSE,0.3643029877525548,0.23219439893907481
37,2017-01-01,2017-12-31,2019,FY,10-K,,28216000000.0,9545000000.0,5309000000.0,,2418000000.0,,,5097000000.0,9303000000.0,,,,,9960000000.0,-274000000.0,-5512000000.0,529000000.0,4107000000.0,ABBV,AbbVie Inc.,Healthcare,USA,Pharmaceuticals,NYSE,0.338283243549759,0.1881556563651829
37,2018-01-01,2018-12-31,2020,FY,10-K,,32753000000.0,6383000000.0,5687000000.0,,-490000000.0,59352000000.0,,,7289000000.0,1605000000.0,16945000000.0,17239000000.0,,13427000000.0,-1006000000.0,-14396000000.0,638000000.0,5580000000.0,ABBV,AbbVie Inc.,Healthcare,USA,Pharmaceuticals,NYSE,0.1948829114890239,0.17363294965346684
37,2019-01-01,2019-12-31,2021,FY,10-K,,33266000000.0,12983000000.0,7882000000.0,,544000000.0,89115000000.0,,-8172000000.0,39924000000.0,1813000000.0,49519000000.0,15585000000.0,,13324000000.0,596000000.0,18708000000.0,552000000.0,6366000000.0,ABBV,AbbVie Inc.,Healthcare,USA,Pharmaceuticals,NYSE,0.3902783622918295,0.23693861600432875
37,2020-01-01,2020-12-31,2022,FY,10-K,,45804000000.0,11363000000.0,4616000000.0,,-1224000000.0,150565000000.0,,13076000000.0,8449000000.0,3310000000.0,24173000000.0,28661000000.0,,17588000000.0,-37557000000.0,-11501000000.0,798000000.0,7716000000.0,ABBV,AbbVie Inc.,Healthcare,USA,Pharmaceuticals,NYSE,0.24807877041306436,0.10077722469653305
37,2021-01-01,2021-12-31,2023,FY,10-K,,56197000000.0,17924000000.0,11542000000.0,,1440000000.0,146529000000.0,,15408000000.0,9746000000.0,3128000000.0,27928000000.0,35194000000.0,,22777000000.0,-2344000000.0,-19039000000.0,787000000.0,9261000000.0,ABBV,AbbVie Inc.,Healthcare,USA,Pharmaceuticals,NYSE,0.31894941011086003,0.2053846290727263
37,2022-01-01,2022-12-31,2024,FY,10-K,,58054000000.0,18117000000.0,11836000000.0,,1632000000.0,138805000000.0,,17254000000.0,9201000000.0,3579000000.0,28463000000.0,29538000000.0,,24943000000.0,-623000000.0,-24803000000.0,695000000.0,10043000000.0,ABBV,AbbVie Inc.,Healthcare,USA,Pharmaceuticals,NYSE,0.31207151961966445,0.20387914700106796
37,2023-01-01,2023-12-31,2025,FY,10-K,,54318000000.0,12757000000.0,4863000000.0,,1377000000.0,134711000000.0,,10360000000.0,12814000000.0,4099000000.0,33002000000.0,37841000000.0,,22839000000.0,-2009000000.0,-17222000000.0,777000000.0,10539000000.0,ABBV,AbbVie Inc.,Healthcare,USA,Pharmaceuticals,NYSE,0.23485768990021724,0.0895283331492323
37,2024-01-01,2024-12-31,2025,FY,10-K,,56334000000.0,9137000000.0,4278000000.0,,-570000000.0,135161000000.0,,3325000000.0,5524000000.0,4181000000.0,25582000000.0,38749000000.0,,18806000000.0,-20820000000.0,-5211000000.0,974000000.0,11025000000.0,ABBV,AbbVie Inc.,Healthcare,USA,Pharmaceuticals,NYSE,0.16219334682429792,0.0759399297049739
37,2025-01-01,2025-12-31,2025,FY,10-K,,61160000000.0,15075000000.0,4226000000.0,,2364000000.0,,,,,,,,,19030000000.0,-6643000000.0,-12724000000.0,1214000000.0,11657000000.0,ABBV,AbbVie Inc.,Healthcare,USA,Pharmaceuticals,NYSE,0.24648463047743624,0.06909744931327665
38,2007-01-01,2007-12-31,2009,FY,10-K,,,,2165000000.0,3160000000.0,471000000.0,,,,1801000000.0,,,,,3153000000.0,-202000000.0,-3213000000.0,843000000.0,2213000000.0,BMY,Bristol Mayers Squibb Company,Healthcare,USA,Pharmaceuticals,,,
38,2008-01-01,2008-12-31,2010,FY,10-K,,,,5247000000.0,3512000000.0,1090000000.0,,,,7976000000.0,,,,,3707000000.0,5079000000.0,-2582000000.0,941000000.0,2461000000.0,BMY,Bristol Mayers Squibb Company,Healthcare,USA,Pharmaceuticals,,,
38,2009-01-01,2009-12-31,2011,FY,10-K,,,,10612000000.0,3647000000.0,1182000000.0,,,,7683000000.0,,,,,4065000000.0,-4380000000.0,-17000000.0,730000000.0,2483000000.0,BMY,Bristol Mayers Squibb Company,Healthcare,USA,Pharmaceuticals,,,
38,2010-01-01,2010-12-31,2012,FY,10-K,,,,3102000000.0,3566000000.0,1558000000.0,,,,5033000000.0,,,,,4491000000.0,-3812000000.0,-3343000000.0,424000000.0,2202000000.0,BMY,Bristol Mayers Squibb Company,Healthcare,USA,Pharmaceuticals,,,
38,2011-01-01,2011-12-31,2013,FY,10-K,,,,3709000000.0,3839000000.0,1721000000.0,,,,5776000000.0,,,,,4840000000.0,-1437000000.0,-2657000000.0,367000000.0,2254000000.0,BMY,Bristol Mayers Squibb Company,Healthcare,USA,Pharmaceuticals,,,
38,2012-01-01,2012-12-31,2014,FY,10-K,,,,1960000000.0,3904000000.0,-161000000.0,,,,1656000000.0,,,,,6941000000.0,-6727000000.0,-4333000000.0,548000000.0,2286000000.0,BMY,Bristol Mayers Squibb Company,Healthcare,USA,Pharmaceuticals,,,
38,2013-01-01,2013-12-31,2015,FY,10-K,,,,2563000000.0,3731000000.0,311000000.0,,,,3586000000.0,,,,,3545000000.0,-572000000.0,-1068000000.0,537000000.0,2309000000.0,BMY,Bristol Mayers Squibb Company,Healthcare,USA,Pharmaceuticals,,,
38,2014-01-01,2014-12-31,2016,FY,10-K,,,,2004000000.0,4534000000.0,352000000.0,,,,5571000000.0,,,,,3148000000.0,1216000000.0,-2437000000.0,526000000.0,2398000000.0,BMY,Bristol Mayers Squibb Company,Healthcare,USA,Pharmaceuticals,,,
38,2015-01-01,2015-12-31,2017,FY,10-K,,,,1565000000.0,5920000000.0,446000000.0,,,,2385000000.0,,,,,2105000000.0,-1572000000.0,-3624000000.0,820000000.0,2477000000.0,BMY,Bristol Mayers Squibb Company,Healthcare,USA,Pharmaceuticals,,,
38,2016-01-01,2016-12-31,2018,FY,10-K,,,,4457000000.0,5012000000.0,1408000000.0,,,,4237000000.0,,,,,3058000000.0,1480000000.0,-2653000000.0,1215000000.0,2547000000.0,BMY,Bristol Mayers Squibb Company,Healthcare,USA,Pharmaceuticals,,,
38,2017-01-01,2017-12-31,2019,FY,10-K,,,,1007000000.0,6468000000.0,4156000000.0,33551000000.0,21704000000.0,11741000000.0,,1166000000.0,14854000000.0,9563000000.0,6975000000.0,5275000000.0,-66000000.0,-4077000000.0,1055000000.0,2577000000.0,BMY,Bristol Mayers Squibb Company,Healthcare,USA,Pharmaceuticals,,,
38,2018-01-01,2018-12-31,2020,FY,10-K,,,,4920000000.0,6332000000.0,1021000000.0,34986000000.0,20859000000.0,14031000000.0,6911000000.0,1195000000.0,17716000000.0,10654000000.0,5646000000.0,7066000000.0,-2000000000.0,-3535000000.0,951000000.0,2613000000.0,BMY,Bristol Mayers Squibb Company,Healthcare,USA,Pharmaceuticals,,,
38,2019-01-01,2019-12-31,2021,FY,10-K,,,,3439000000.0,6148000000.0,1515000000.0,129944000000.0,78246000000.0,51598000000.0,12346000000.0,4293000000.0,29354000000.0,18304000000.0,43387000000.0,8210000000.0,-9913000000.0,7621000000.0,836000000.0,2679000000.0,BMY,Bristol Mayers Squibb Company,Healthcare,USA,Pharmaceuticals,,,
38,2020-01-01,2020-12-31,2022,FY,10-K,,,,-9015000000.0,10048000000.0,2124000000.0,118481000000.0,80599000000.0,37822000000.0,14546000000.0,2074000000.0,30192000000.0,19080000000.0,48336000000.0,14052000000.0,-10859000000.0,-1151000000.0,753000000.0,4075000000.0,BMY,Bristol Mayers Squibb Company,Healthcare,USA,Pharmaceuticals,,,
38,2021-01-01,2021-12-31,2023,FY,10-K,,,,6994000000.0,10195000000.0,1084000000.0,109314000000.0,73308000000.0,35946000000.0,13979000000.0,2095000000.0,33262000000.0,21868000000.0,39605000000.0,16207000000.0,-538000000.0,-16224000000.0,973000000.0,4396000000.0,BMY,Bristol Mayers Squibb Company,Healthcare,USA,Pharmaceuticals,,,
38,2022-01-01,2022-12-31,2024,FY,10-K,,,,6327000000.0,9509000000.0,1368000000.0,96820000000.0,65702000000.0,31061000000.0,9123000000.0,2339000000.0,27273000000.0,21890000000.0,35056000000.0,13066000000.0,-1062000000.0,-16962000000.0,1118000000.0,4634000000.0,BMY,Bristol Mayers Squibb Company,Healthcare,USA,Pharmaceuticals,,,
38,2023-01-01,2023-12-31,2025,FY,10-K,,,,8025000000.0,9299000000.0,400000000.0,95159000000.0,65674000000.0,29430000000.0,11464000000.0,2662000000.0,31770000000.0,22262000000.0,36653000000.0,13860000000.0,-2295000000.0,-9416000000.0,1209000000.0,4744000000.0,BMY,Bristol Mayers Squibb Company,Healthcare,USA,Pharmaceuticals,,,
38,2024-01-01,2024-12-31,2025,FY,10-K,,,,-8948000000.0,11159000000.0,554000000.0,92603000000.0,76215000000.0,16335000000.0,10346000000.0,2557000000.0,29780000000.0,23774000000.0,47603000000.0,15190000000.0,-21352000000.0,5127000000.0,1248000000.0,4863000000.0,BMY,Bristol Mayers Squibb Company,Healthcare,USA,Pharmaceuticals,,,
38,2025-01-01,2025-12-31,2025,FY,10-K,,,,7054000000.0,9951000000.0,2272000000.0,,,,,,,,,14156000000.0,-4132000000.0,-10348000000.0,1311000000.0,5045000000.0,BMY,Bristol Mayers Squibb Company,Healthcare,USA,Pharmaceuticals,,,
39,2007-01-01,2007-12-31,2009,FY,10-K,,,3980000000.0,3078000000.0,,715000000.0,,,18512000000.0,2024000000.0,,,,,5401000000.0,-1992000000.0,-2668000000.0,1267000000.0,,AMGN,Amgen Inc.,Healthcare,USA,Biotechnology,,,
